measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.lo,network_rx_bytes.vtarget_1,network_rx_bytes.vinternal_1,network_rx_bytes.telemetry1_sb
37,0.5,python,1638818067200,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2398668,344772,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1556,0,305,836421,123,0,7,166,50293,98,98,1638818067298,31244,0,64629406,90
38,0.5,python,1638818068299,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397760,348635,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1596,0,309,836585,123,0,7,169,50492,39,39,1638818068338,31244,0,64629604,90
39,0.5,python,1638818069340,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397884,352503,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1596,0,313,836789,123,0,8,169,50872,43,43,1638818069383,31244,0,68808442,90
40,0.5,python,1638818070384,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397644,356378,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1596,0,317,836991,123,0,8,169,51051,34,35,1638818070419,31244,0,70888968,90
41,0.5,python,1638818071420,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397852,360245,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1597,0,321,837195,123,0,8,170,51276,44,44,1638818071464,31244,0,74977091,90
42,0.5,python,1638818072465,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397892,364110,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1598,0,324,837398,123,0,8,170,51510,39,39,1638818072504,31244,0,76982707,90
43,0.5,python,1638818073505,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397724,367979,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1599,0,327,837600,123,0,8,171,51720,37,37,1638818073542,31348,0,79087029,90
44,0.5,python,1638818074543,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397884,371849,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1599,0,331,837803,123,0,8,171,51934,36,36,1638818074579,31348,0,83227832,90
45,0.5,python,1638818075580,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2398868,375719,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1695,0,334,837921,123,0,8,171,52142,99,99,1638818075679,31348,0,85098385,90
46,0.5,python,1638818076680,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2398596,379619,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1802,0,337,838031,123,0,8,172,52344,103,104,1638818076784,31348,0,85098385,90
47,0.5,python,1638818077785,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397992,383482,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1857,0,340,838182,123,0,8,173,52515,41,41,1638818077826,31348,0,85098451,90
48,0.5,python,1638818078828,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397736,387372,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1875,0,344,838374,123,0,8,173,52993,94,94,1638818078922,31348,0,87917790,90
49,0.5,python,1638818079923,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397728,391243,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1893,0,348,838563,123,0,8,174,53284,41,42,1638818079965,31348,0,87919796,90
50,0.5,python,1638818080966,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397736,395087,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1893,0,352,838766,123,0,8,174,53512,38,38,1638818081004,31348,0,88146035,90
51,0.5,python,1638818082005,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397712,398945,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1906,0,356,838956,123,0,9,175,53815,39,39,1638818082044,31348,0,90193734,90
52,0.5,python,1638818083045,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397596,402804,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1907,0,360,839157,123,0,9,175,54256,39,39,1638818083084,31348,0,105097772,90
53,0.5,python,1638818084086,0aaeb09e-6f41-46e6-a864-d8f77fc95b69,0,1638813874,AWS Lambda,2021/12/06/[$LATEST]14f73ac2f0df4688b222e764ada9242a,root_lambda,1769,us-east-1,,Linux 169.254.195.149 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2397720,406693,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1990,0,363,839286,123,0,9,176,54507,94,94,1638818084180,31348,0,109404046,90
0,0.5,python,1638818028421,598f2774-ef26-4c46-b118-d8b6135feabc,1,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2683940,134381,Intel(R) Xeon(R) Processor @ 2.50GHz,63,138,0,148,405070,93,0,3,79,31600,91,91,1638818028512,30576,0,196,90
1,0.5,python,1638818029513,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2591720,155834,Intel(R) Xeon(R) Processor @ 2.50GHz,63,186,0,162,405211,98,0,3,80,32718,43,43,1638818029556,30576,0,725,90
2,0.5,python,1638818030557,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2590036,159820,Intel(R) Xeon(R) Processor @ 2.50GHz,63,188,0,166,405414,98,0,4,81,33017,39,39,1638818030596,30576,0,2900,90
3,0.5,python,1638818031597,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2587556,164198,Intel(R) Xeon(R) Processor @ 2.50GHz,63,191,0,169,405614,98,0,4,81,33291,40,40,1638818031637,30576,0,112449,90
4,0.5,python,1638818032638,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2524656,180576,Intel(R) Xeon(R) Processor @ 2.50GHz,63,240,0,183,405761,99,0,4,83,33870,97,97,1638818032735,30576,0,943280,90
5,0.5,python,1638818033737,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2497948,190413,Intel(R) Xeon(R) Processor @ 2.50GHz,63,331,0,192,405874,100,0,4,84,34230,80,80,1638818033817,30576,0,943280,90
6,0.5,python,1638818034818,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2453168,205100,Intel(R) Xeon(R) Processor @ 2.50GHz,63,420,0,202,405992,100,0,4,85,34431,99,100,1638818034918,30576,0,943322,90
7,0.5,python,1638818035919,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2433484,213677,Intel(R) Xeon(R) Processor @ 2.50GHz,63,522,0,209,406102,100,0,4,87,34588,82,82,1638818036001,30576,0,943322,90
8,0.5,python,1638818037003,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2433784,217541,Intel(R) Xeon(R) Processor @ 2.50GHz,63,625,0,213,406209,100,0,4,88,34758,93,93,1638818037096,30576,0,943322,90
9,0.5,python,1638818038098,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2423312,223668,Intel(R) Xeon(R) Processor @ 2.50GHz,63,730,0,215,406319,100,0,4,92,35086,96,96,1638818038194,30576,0,943322,90
10,0.5,python,1638818039195,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2422328,227680,Intel(R) Xeon(R) Processor @ 2.50GHz,63,783,0,218,406471,100,0,4,92,35307,41,41,1638818039236,30576,0,988804,90
11,0.5,python,1638818040237,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2416252,233054,Intel(R) Xeon(R) Processor @ 2.50GHz,63,784,0,223,406673,100,0,4,93,35624,40,40,1638818040277,30576,0,7183918,90
12,0.5,python,1638818041278,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412120,238011,Intel(R) Xeon(R) Processor @ 2.50GHz,63,862,0,227,406809,100,0,4,93,35853,100,100,1638818041378,30576,0,11562166,90
13,0.5,python,1638818042379,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411716,241862,Intel(R) Xeon(R) Processor @ 2.50GHz,63,914,0,229,406961,100,0,4,94,36054,37,37,1638818042416,30576,0,12056144,90
14,0.5,python,1638818043418,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412584,245784,Intel(R) Xeon(R) Processor @ 2.50GHz,63,950,0,234,407138,100,0,5,95,36546,114,114,1638818043532,30680,0,22089956,90
15,0.5,python,1638818044533,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411288,249670,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1044,0,237,407250,100,0,5,95,36723,38,38,1638818044571,30680,0,22090022,90
16,0.5,python,1638818045573,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412012,253547,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1063,0,242,407445,100,0,5,95,37062,103,103,1638818045676,30680,0,30751548,90
17,0.5,python,1638818046678,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411716,257431,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1153,0,245,407561,100,0,5,96,37262,42,42,1638818046720,30680,0,30751924,90
18,0.5,python,1638818047722,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411576,261317,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1155,0,248,407764,100,0,5,98,37509,40,40,1638818047762,30680,0,30754082,90
19,0.5,python,1638818048763,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411668,265206,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1156,0,252,407966,100,0,5,99,37896,40,40,1638818048803,30680,0,31683772,90
20,0.5,python,1638818049805,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411180,272258,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1180,0,257,408144,100,0,5,99,38211,45,45,1638818049850,30680,0,38731732,90
21,0.5,python,1638818050852,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412520,276133,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1250,0,259,408289,100,0,6,99,38437,104,104,1638818050956,30680,0,42940013,90
22,0.5,python,1638818051958,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411736,280000,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1310,0,263,408437,100,0,6,100,38613,39,39,1638818051997,30680,0,43095543,90
23,0.5,python,1638818052998,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412016,283879,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1351,0,268,408610,100,0,6,101,39110,117,117,1638818053115,30680,0,53441349,90
24,0.5,python,1638818054116,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411760,287750,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1436,0,274,408726,100,0,6,105,39270,48,48,1638818054164,30680,0,53441481,90
25,0.5,python,1638818055165,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412020,291627,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1452,0,278,408923,100,0,6,107,39700,107,107,1638818055272,30680,0,64122661,90
26,0.5,python,1638818056273,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411580,295484,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1556,0,281,409036,100,0,6,111,39944,99,99,1638818056372,30680,0,64122661,90
27,0.5,python,1638818057374,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411520,299356,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1575,0,285,409225,100,0,7,112,40268,48,48,1638818057422,30680,0,70195047,90
28,0.5,python,1638818058424,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411596,303232,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1661,0,287,409350,100,0,7,113,40487,90,91,1638818058515,30680,0,74862603,90
29,0.5,python,1638818059516,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411316,307091,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1709,0,291,409508,100,0,7,113,40876,38,39,1638818059555,30784,0,76215665,90
30,0.5,python,1638818060556,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412084,310984,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1757,0,294,409674,100,0,7,114,41261,96,96,1638818060652,30784,0,85566199,90
31,0.5,python,1638818061653,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411712,314862,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1840,0,298,409798,100,0,7,115,41442,45,45,1638818061698,30784,0,85566397,90
32,0.5,python,1638818062699,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412084,318727,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1853,0,302,409998,100,0,7,115,41969,113,113,1638818062812,30784,0,96036428,90
33,0.5,python,1638818063813,598f2774-ef26-4c46-b118-d8b6135feabc,0,1638816000,AWS Lambda,2021/12/06/[$LATEST]82403661bc184d99aeaf243841f0dca9,root_lambda,1769,us-east-1,,Linux 169.254.37.113 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2411812,322605,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1959,0,305,410108,100,0,7,115,42144,100,100,1638818063913,30784,0,96036428,90
