measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.vinternal_1,network_rx_bytes.lo,network_rx_bytes.telemetry1_sb,network_rx_bytes.vtarget_1
16,0.5,python,1639134877240,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321680,491299,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2320,0,435,458830,91,0,8,79,58419,89,89,1639134877329,118222048,80599,90,0
17,0.5,python,1639134878330,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320828,496872,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2321,0,444,459037,91,0,9,79,59434,91,91,1639134878421,128465351,80599,90,0
18,0.5,python,1639134879423,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2322656,502433,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2420,0,452,459168,91,0,9,79,60003,213,213,1639134879636,129252210,80599,90,0
19,0.5,python,1639134880638,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2322044,507998,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2451,0,458,459349,91,0,9,79,60666,78,78,1639134880716,130411162,80599,90,0
20,0.5,python,1639134881718,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321924,513570,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2504,0,466,459523,91,0,9,80,61408,198,199,1639134881917,140438202,80599,90,0
21,0.5,python,1639134882918,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321820,519131,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2582,0,471,459658,91,0,9,80,62077,78,78,1639134882996,140518304,80599,90,0
22,0.5,python,1639134883998,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320548,524705,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2594,0,478,459871,91,0,10,80,62845,185,185,1639134884183,151905430,80599,90,0
23,0.5,python,1639134885184,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321608,530303,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2704,0,484,459989,91,0,10,80,63363,192,192,1639134885376,151905430,80599,90,0
24,0.5,python,1639134886377,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321780,535860,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2713,0,492,460194,91,0,11,82,64339,98,99,1639134886476,157126948,80599,90,0
25,0.5,python,1639134887477,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321772,541423,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2784,0,499,460349,91,0,11,82,65152,185,185,1639134887662,163385771,80599,90,0
26,0.5,python,1639134888664,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321012,546972,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2846,0,506,460498,91,0,11,82,65732,83,83,1639134888747,163444327,80599,90,0
27,0.5,python,1639134889749,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321640,552529,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2846,0,514,460704,91,0,12,83,66706,89,89,1639134889838,173528632,80703,90,0
28,0.5,python,1639134890839,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321496,558087,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2954,0,520,460823,91,0,12,83,67292,183,183,1639134891022,174341878,80703,90,0
29,0.5,python,1639134892024,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320476,563639,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2973,0,527,461014,91,0,12,83,68004,84,84,1639134892108,174343847,80703,90,0
30,0.5,python,1639134893109,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320524,569199,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2975,0,532,461222,91,0,12,83,68726,78,78,1639134893187,174798552,80703,90,0
31,0.5,python,1639134894189,54657d96-92a5-44f1-83c8-ff15c2ded891,0,1639132568,AWS Lambda,2021/12/10/[$LATEST]ca8a9e0eb8b14ffc9ae8fe03a02705c7,root_lambda,1769,us-east-1,,Linux 169.254.55.109 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2318948,575248,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2993,0,539,461409,91,0,12,83,69429,71,71,1639134894260,179229741,80703,90,0
0,0.5,python,1639134859431,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2441700,419820,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1929,0,355,847771,42,0,6,102,59344,147,148,1639134859579,91829271,93355,90,0
1,0.5,python,1639134860580,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2439364,425582,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1930,0,365,847979,42,0,6,104,60066,96,96,1639134860676,91832124,93355,90,0
2,0.5,python,1639134861677,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2437320,431996,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1937,0,373,848192,42,0,7,108,60736,184,184,1639134861861,93108267,93355,90,0
3,0.5,python,1639134862862,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337868,462401,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2035,0,390,848312,42,0,7,111,61237,173,174,1639134863036,93108267,93355,90,0
4,0.5,python,1639134864037,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338024,467935,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2036,0,398,848520,42,0,7,112,61821,91,91,1639134864128,93692161,93355,90,0
5,0.5,python,1639134865130,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2336360,473461,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2037,0,405,848727,42,0,7,113,62522,87,87,1639134865217,97336886,93355,90,0
6,0.5,python,1639134866219,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337652,478931,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2037,0,414,848937,42,0,7,113,63216,90,91,1639134866310,101415255,93355,90,0
7,0.5,python,1639134867311,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2335780,484948,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2093,0,421,849103,42,0,7,113,63744,186,186,1639134867497,104392957,93355,90,0
8,0.5,python,1639134868499,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334188,490493,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2169,0,429,849240,42,0,7,114,64370,84,84,1639134868583,104393155,93355,90,0
9,0.5,python,1639134869588,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2335172,495993,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2171,0,436,849448,42,0,7,114,65226,89,89,1639134869677,108525491,93355,90,0
10,0.5,python,1639134870680,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2335420,501547,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2173,0,444,849656,42,0,8,115,65902,91,91,1639134870771,112587378,93355,90,0
11,0.5,python,1639134871772,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2335124,507083,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2230,0,452,849825,42,0,8,115,66545,191,191,1639134871963,115751388,93355,90,0
12,0.5,python,1639134872965,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334924,512621,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2307,0,458,849960,42,0,8,116,67183,90,91,1639134873056,115751586,93355,90,0
13,0.5,python,1639134874056,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334108,518145,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2308,0,466,850167,42,0,9,116,67947,87,87,1639134874143,119838888,93355,90,0
14,0.5,python,1639134875145,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2333948,523637,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2308,0,475,850374,42,0,9,117,68585,85,85,1639134875230,124021982,93459,90,0
15,0.5,python,1639134876231,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334676,529172,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2372,0,483,850538,42,0,9,117,69196,196,196,1639134876427,126993172,93459,90,0
16,0.5,python,1639134877428,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2333808,534697,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2440,0,491,850680,42,0,9,117,69791,90,91,1639134877519,126993436,93459,90,0
17,0.5,python,1639134878522,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334132,540215,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2441,0,500,850891,42,0,10,120,70541,104,104,1639134878626,131170475,93459,90,0
18,0.5,python,1639134879628,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334304,545716,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2442,0,507,851099,42,0,11,120,71181,91,91,1639134879719,135343785,93459,90,0
19,0.5,python,1639134880720,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334720,551182,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2485,0,514,851282,42,0,11,121,71770,198,198,1639134880918,138353741,93459,90,0
20,0.5,python,1639134881920,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334012,556679,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2575,0,522,851408,42,0,11,123,72336,98,98,1639134882018,138353807,93459,90,0
21,0.5,python,1639134883019,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334976,562155,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2585,0,530,851621,42,0,11,129,73002,220,220,1639134883239,142270529,93459,90,0
22,0.5,python,1639134884240,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334648,567674,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2621,0,538,851799,42,0,11,130,73685,90,90,1639134884330,142272426,93459,90,0
23,0.5,python,1639134885331,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2333744,573223,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2622,0,545,852007,42,0,12,130,74318,94,94,1639134885425,142499596,93459,90,0
24,0.5,python,1639134886427,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326304,580955,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2635,0,555,852201,42,0,12,130,75009,91,91,1639134886518,144586801,93459,90,0
25,0.5,python,1639134887519,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2324852,586464,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2636,0,563,852410,42,0,12,130,75710,91,91,1639134887610,153634785,93459,90,0
26,0.5,python,1639134888611,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325800,591954,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2744,0,571,852527,42,0,12,131,76244,188,188,1639134888799,154590685,93459,90,0
27,0.5,python,1639134889800,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325784,597463,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2772,0,577,852712,42,0,12,131,76868,91,91,1639134889891,156560203,93563,90,0
28,0.5,python,1639134890892,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325776,603006,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2780,0,584,852924,42,0,12,131,77576,168,168,1639134891060,166009920,93563,90,0
29,0.5,python,1639134892061,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325692,608533,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2892,0,592,853046,42,0,12,131,78248,198,199,1639134892260,166009920,93563,90,0
30,0.5,python,1639134893261,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325744,614050,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2911,0,600,853238,42,0,12,132,78914,93,93,1639134893354,168014784,93563,90,0
31,0.5,python,1639134894355,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2323816,619539,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2912,0,609,853446,42,0,12,133,79674,101,102,1639134894457,177342117,93563,90,0
32,0.5,python,1639134895458,03b7e038-de02-49cf-8788-18aebd6305f7,0,1639130608,AWS Lambda,2021/12/10/[$LATEST]1d169bf19aca48d4ac0ec46a526e852c,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.232.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325980,625065,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2993,0,616,853592,42,0,12,134,80222,181,181,1639134895639,177353697,93563,90,0
